datetime_stamp,Machine_Id,Plant_Id,Status,Duration_Hours,Downtime_Reason,Maintenance_Cost_USD,Productivity_Loss_USD,ROI_Impact_USD,Availability_Percent,Efficiency_Percent
2025-08-26 16:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,90.3
2025-08-27 00:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-27 08:00:00,CR-103,PL-03,Downtime,5.6,Sensor Malfunction,603,2240,-2843,0.0,0.0
2025-08-27 16:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,89.0
2025-08-28 00:00:00,CR-103,PL-03,Downtime,4.6,Bearing Failure,2277,1839,-4116,0.0,0.0
2025-08-28 08:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,91.5
2025-08-28 16:00:00,CR-103,PL-03,Downtime,3.0,Motor Overheating,2170,1200,-3370,0.0,0.0
2025-08-29 00:00:00,CR-103,PL-03,Downtime,3.3,Motor Overheating,2276,1320,-3596,0.0,0.0
2025-08-29 08:00:00,CR-103,PL-03,Downtime,5.8,Hydraulic Leak,1863,2320,-4183,0.0,0.0
2025-08-29 16:00:00,CR-103,PL-03,Downtime,2.3,Motor Overheating,1539,919,-2458,0.0,0.0
2025-08-30 00:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,89.8
2025-08-30 08:00:00,CR-103,PL-03,Downtime,5.8,Bearing Failure,2459,2320,-4779,0.0,0.0
2025-08-30 16:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,85.0
2025-08-31 00:00:00,CR-103,PL-03,Running,8.0,None,0,0,0,100.0,95.0
2025-08-01 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,93.8
2025-08-01 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,94.0
2025-08-01 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.5
2025-08-02 00:00:00,CR-104,PL-04,Downtime,2.1,Motor Overheating,1812,840,-2652,0.0,0.0
2025-08-02 08:00:00,CR-104,PL-04,Downtime,3.9,Motor Overheating,1734,1560,-3294,0.0,0.0
2025-08-02 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-03 00:00:00,CR-104,PL-04,Downtime,4.8,Motor Overheating,2255,1920,-4175,0.0,0.0
2025-08-03 08:00:00,CR-104,PL-04,Downtime,4.4,Motor Overheating,2971,1760,-4731,0.0,0.0
2025-08-03 16:00:00,CR-104,PL-04,Downtime,5.3,Bearing Failure,3975,2120,-6095,0.0,0.0
2025-08-04 00:00:00,CR-104,PL-04,Downtime,4.3,Hydraulic Leak,1638,1720,-3358,0.0,0.0
2025-08-04 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-04 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,92.9
2025-08-05 00:00:00,CR-104,PL-04,Downtime,5.8,Electrical Fault,1206,2320,-3526,0.0,0.0
2025-08-05 08:00:00,CR-104,PL-04,Downtime,4.8,Bearing Failure,3284,1920,-5204,0.0,0.0
2025-08-05 16:00:00,CR-104,PL-04,Downtime,4.8,Motor Overheating,2117,1920,-4037,0.0,0.0
2025-08-06 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-06 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-06 16:00:00,CR-104,PL-04,Downtime,5.9,Bearing Failure,3602,2360,-5962,0.0,0.0
2025-08-07 00:00:00,CR-104,PL-04,Downtime,4.1,Bearing Failure,3354,1639,-4993,0.0,0.0
2025-08-07 08:00:00,CR-104,PL-04,Downtime,4.0,Electrical Fault,1498,1600,-3098,0.0,0.0
2025-08-07 16:00:00,CR-104,PL-04,Downtime,3.7,Bearing Failure,3003,1480,-4483,0.0,0.0
2025-08-08 00:00:00,CR-104,PL-04,Downtime,5.8,Bearing Failure,3301,2320,-5621,0.0,0.0
2025-08-08 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,87.2
2025-08-08 16:00:00,CR-104,PL-04,Downtime,2.6,Conveyor Belt Issue,680,1040,-1720,0.0,0.0
2025-08-09 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,90.5
2025-08-09 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,87.5
2025-08-09 16:00:00,CR-104,PL-04,Downtime,5.2,Hydraulic Leak,2102,2080,-4182,0.0,0.0
2025-08-10 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-10 08:00:00,CR-104,PL-04,Downtime,5.3,Conveyor Belt Issue,1106,2120,-3226,0.0,0.0
2025-08-10 16:00:00,CR-104,PL-04,Downtime,5.4,Motor Overheating,1677,2160,-3837,0.0,0.0
2025-08-11 00:00:00,CR-104,PL-04,Downtime,3.8,Hydraulic Leak,1951,1520,-3471,0.0,0.0
2025-08-11 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,90.3
2025-08-11 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-12 00:00:00,CR-104,PL-04,Downtime,4.0,Hydraulic Leak,1665,1600,-3265,0.0,0.0
2025-08-12 08:00:00,CR-104,PL-04,Downtime,2.8,Motor Overheating,2029,1120,-3149,0.0,0.0
2025-08-12 16:00:00,CR-104,PL-04,Downtime,5.5,Hydraulic Leak,2436,2200,-4636,0.0,0.0
2025-08-13 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,92.4
2025-08-13 08:00:00,CR-104,PL-04,Downtime,4.1,Sensor Malfunction,397,1639,-2036,0.0,0.0
2025-08-13 16:00:00,CR-104,PL-04,Downtime,4.9,Bearing Failure,3000,1960,-4960,0.0,0.0
2025-08-14 00:00:00,CR-104,PL-04,Downtime,3.0,Sensor Malfunction,543,1200,-1743,0.0,0.0
2025-08-14 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.4
2025-08-14 16:00:00,CR-104,PL-04,Downtime,5.2,Conveyor Belt Issue,595,2080,-2675,0.0,0.0
2025-08-15 00:00:00,CR-104,PL-04,Downtime,3.6,Hydraulic Leak,1498,1440,-2938,0.0,0.0
2025-08-15 08:00:00,CR-104,PL-04,Downtime,4.3,Hydraulic Leak,1969,1720,-3689,0.0,0.0
2025-08-15 16:00:00,CR-104,PL-04,Downtime,3.4,Sensor Malfunction,681,1360,-2041,0.0,0.0
2025-08-16 00:00:00,CR-104,PL-04,Downtime,3.4,Sensor Malfunction,532,1360,-1892,0.0,0.0
2025-08-16 08:00:00,CR-104,PL-04,Downtime,3.0,Hydraulic Leak,1247,1200,-2447,0.0,0.0
2025-08-16 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-17 00:00:00,CR-104,PL-04,Downtime,5.0,Hydraulic Leak,2413,2000,-4413,0.0,0.0
2025-08-17 08:00:00,CR-104,PL-04,Downtime,2.9,Motor Overheating,2491,1160,-3651,0.0,0.0
2025-08-17 16:00:00,CR-104,PL-04,Downtime,4.4,Hydraulic Leak,2074,1760,-3834,0.0,0.0
2025-08-18 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,86.1
2025-08-18 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,88.4
2025-08-18 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,94.1
2025-08-19 00:00:00,CR-104,PL-04,Downtime,3.4,Hydraulic Leak,1619,1360,-2979,0.0,0.0
2025-08-19 08:00:00,CR-104,PL-04,Downtime,4.1,Bearing Failure,2561,1639,-4200,0.0,0.0
2025-08-19 16:00:00,CR-104,PL-04,Downtime,2.2,Bearing Failure,2598,880,-3478,0.0,0.0
2025-08-20 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-20 08:00:00,CR-104,PL-04,Downtime,5.5,Bearing Failure,3005,2200,-5205,0.0,0.0
2025-08-20 16:00:00,CR-104,PL-04,Downtime,2.0,Bearing Failure,2582,800,-3382,0.0,0.0
2025-08-21 00:00:00,CR-104,PL-04,Downtime,3.8,Conveyor Belt Issue,688,1520,-2208,0.0,0.0
2025-08-21 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.1
2025-08-21 16:00:00,CR-104,PL-04,Downtime,5.4,Motor Overheating,1733,2160,-3893,0.0,0.0
2025-08-22 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,95.0
2025-08-22 08:00:00,CR-104,PL-04,Downtime,2.3,Electrical Fault,909,919,-1828,0.0,0.0
2025-08-22 16:00:00,CR-104,PL-04,Downtime,5.2,Motor Overheating,2122,2080,-4202,0.0,0.0
2025-08-23 00:00:00,CR-104,PL-04,Downtime,3.0,Bearing Failure,3142,1200,-4342,0.0,0.0
2025-08-23 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-23 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,90.9
2025-08-24 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.3
2025-08-24 08:00:00,CR-104,PL-04,Downtime,4.1,Motor Overheating,2422,1639,-4061,0.0,0.0
2025-08-24 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,93.9
2025-08-25 00:00:00,CR-104,PL-04,Downtime,4.4,Hydraulic Leak,1878,1760,-3638,0.0,0.0
2025-08-25 08:00:00,CR-104,PL-04,Downtime,4.5,Hydraulic Leak,2248,1800,-4048,0.0,0.0
2025-08-25 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-26 00:00:00,CR-104,PL-04,Downtime,5.1,Bearing Failure,3281,2039,-5320,0.0,0.0
2025-08-26 08:00:00,CR-104,PL-04,Downtime,4.6,Motor Overheating,1821,1839,-3660,0.0,0.0
2025-08-26 16:00:00,CR-104,PL-04,Downtime,4.2,Motor Overheating,1820,1680,-3500,0.0,0.0
2025-08-27 00:00:00,CR-104,PL-04,Downtime,3.8,Bearing Failure,3216,1520,-4736,0.0,0.0
2025-08-27 08:00:00,CR-104,PL-04,Downtime,2.1,Conveyor Belt Issue,795,840,-1635,0.0,0.0
2025-08-27 16:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,85.0
2025-08-28 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,92.6
2025-08-28 08:00:00,CR-104,PL-04,Downtime,4.7,Conveyor Belt Issue,1446,1880,-3326,0.0,0.0
2025-08-28 16:00:00,CR-104,PL-04,Downtime,5.2,Motor Overheating,2707,2080,-4787,0.0,0.0
2025-08-29 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.5
2025-08-29 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.3
2025-08-29 16:00:00,CR-104,PL-04,Downtime,4.2,Electrical Fault,1105,1680,-2785,0.0,0.0
2025-08-30 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.7
2025-08-30 08:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,86.6
2025-08-30 16:00:00,CR-104,PL-04,Downtime,2.7,Bearing Failure,2629,1080,-3709,0.0,0.0
2025-08-31 00:00:00,CR-104,PL-04,Running,8.0,None,0,0,0,100.0,91.2
2025-08-01 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,91.5
2025-08-01 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,86.4
2025-08-01 16:00:00,CR-105,PL-05,Downtime,3.9,Electrical Fault,1422,1560,-2982,0.0,0.0
2025-08-02 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-02 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,92.4
2025-08-02 16:00:00,CR-105,PL-05,Downtime,4.0,Conveyor Belt Issue,582,1600,-2182,0.0,0.0
2025-08-03 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-03 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,93.3
2025-08-03 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.1
2025-08-04 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,93.9
2025-08-04 08:00:00,CR-105,PL-05,Downtime,2.9,Bearing Failure,3380,1160,-4540,0.0,0.0
2025-08-04 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-05 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.9
2025-08-05 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,94.8
2025-08-05 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,92.1
2025-08-06 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,94.1
2025-08-06 08:00:00,CR-105,PL-05,Downtime,2.2,Motor Overheating,1858,880,-2738,0.0,0.0
2025-08-06 16:00:00,CR-105,PL-05,Downtime,4.6,Conveyor Belt Issue,1438,1839,-3277,0.0,0.0
2025-08-07 00:00:00,CR-105,PL-05,Downtime,6.0,Hydraulic Leak,1892,2400,-4292,0.0,0.0
2025-08-07 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-07 16:00:00,CR-105,PL-05,Downtime,2.4,Conveyor Belt Issue,856,960,-1816,0.0,0.0
2025-08-08 00:00:00,CR-105,PL-05,Downtime,3.3,Electrical Fault,1014,1320,-2334,0.0,0.0
2025-08-08 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,88.8
2025-08-08 16:00:00,CR-105,PL-05,Downtime,4.8,Hydraulic Leak,1590,1920,-3510,0.0,0.0
2025-08-09 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,86.2
2025-08-09 08:00:00,CR-105,PL-05,Downtime,5.0,Electrical Fault,875,2000,-2875,0.0,0.0
2025-08-09 16:00:00,CR-105,PL-05,Downtime,3.3,Conveyor Belt Issue,831,1320,-2151,0.0,0.0
2025-08-10 00:00:00,CR-105,PL-05,Downtime,5.1,Bearing Failure,3771,2039,-5810,0.0,0.0
2025-08-10 08:00:00,CR-105,PL-05,Downtime,6.0,Sensor Malfunction,636,2400,-3036,0.0,0.0
2025-08-10 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.6
2025-08-11 00:00:00,CR-105,PL-05,Downtime,2.2,Conveyor Belt Issue,1030,880,-1910,0.0,0.0
2025-08-11 08:00:00,CR-105,PL-05,Downtime,5.0,Hydraulic Leak,2280,2000,-4280,0.0,0.0
2025-08-11 16:00:00,CR-105,PL-05,Downtime,2.2,Electrical Fault,1346,880,-2226,0.0,0.0
2025-08-12 00:00:00,CR-105,PL-05,Downtime,5.7,Sensor Malfunction,524,2280,-2804,0.0,0.0
2025-08-12 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.9
2025-08-12 16:00:00,CR-105,PL-05,Downtime,2.1,Conveyor Belt Issue,1145,840,-1985,0.0,0.0
2025-08-13 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,89.6
2025-08-13 08:00:00,CR-105,PL-05,Downtime,2.6,Motor Overheating,2628,1040,-3668,0.0,0.0
2025-08-13 16:00:00,CR-105,PL-05,Downtime,3.6,Bearing Failure,2460,1440,-3900,0.0,0.0
2025-08-14 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,91.7
2025-08-14 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,91.4
2025-08-14 16:00:00,CR-105,PL-05,Downtime,2.5,Conveyor Belt Issue,1352,1000,-2352,0.0,0.0
2025-08-15 00:00:00,CR-105,PL-05,Downtime,5.7,Motor Overheating,2097,2280,-4377,0.0,0.0
2025-08-15 08:00:00,CR-105,PL-05,Downtime,3.1,Conveyor Belt Issue,1354,1240,-2594,0.0,0.0
2025-08-15 16:00:00,CR-105,PL-05,Downtime,3.9,Conveyor Belt Issue,967,1560,-2527,0.0,0.0
2025-08-16 00:00:00,CR-105,PL-05,Downtime,3.5,Sensor Malfunction,771,1400,-2171,0.0,0.0
2025-08-16 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,94.1
2025-08-16 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,90.1
2025-08-17 00:00:00,CR-105,PL-05,Downtime,2.3,Bearing Failure,3582,919,-4501,0.0,0.0
2025-08-17 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-17 16:00:00,CR-105,PL-05,Downtime,5.7,Electrical Fault,1839,2280,-4119,0.0,0.0
2025-08-18 00:00:00,CR-105,PL-05,Downtime,2.0,Motor Overheating,2986,800,-3786,0.0,0.0
2025-08-18 08:00:00,CR-105,PL-05,Downtime,4.3,Hydraulic Leak,2351,1720,-4071,0.0,0.0
2025-08-18 16:00:00,CR-105,PL-05,Downtime,2.6,Conveyor Belt Issue,1051,1040,-2091,0.0,0.0
2025-08-19 00:00:00,CR-105,PL-05,Downtime,3.3,Conveyor Belt Issue,1281,1320,-2601,0.0,0.0
2025-08-19 08:00:00,CR-105,PL-05,Downtime,3.8,Sensor Malfunction,464,1520,-1984,0.0,0.0
2025-08-19 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,88.7
2025-08-20 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,95.0
2025-08-20 08:00:00,CR-105,PL-05,Downtime,3.5,Motor Overheating,2341,1400,-3741,0.0,0.0
2025-08-20 16:00:00,CR-105,PL-05,Downtime,5.0,Bearing Failure,3444,2000,-5444,0.0,0.0
2025-08-21 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,93.1
2025-08-21 08:00:00,CR-105,PL-05,Downtime,6.0,Electrical Fault,1111,2400,-3511,0.0,0.0
2025-08-21 16:00:00,CR-105,PL-05,Downtime,2.1,Conveyor Belt Issue,1014,840,-1854,0.0,0.0
2025-08-22 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.7
2025-08-22 08:00:00,CR-105,PL-05,Downtime,2.4,Hydraulic Leak,1901,960,-2861,0.0,0.0
2025-08-22 16:00:00,CR-105,PL-05,Downtime,5.6,Bearing Failure,2031,2240,-4271,0.0,0.0
2025-08-23 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-23 08:00:00,CR-105,PL-05,Downtime,4.6,Electrical Fault,1116,1839,-2955,0.0,0.0
2025-08-23 16:00:00,CR-105,PL-05,Downtime,5.1,Bearing Failure,2542,2039,-4581,0.0,0.0
2025-08-24 00:00:00,CR-105,PL-05,Downtime,4.8,Hydraulic Leak,2330,1920,-4250,0.0,0.0
2025-08-24 08:00:00,CR-105,PL-05,Downtime,3.3,Bearing Failure,3381,1320,-4701,0.0,0.0
2025-08-24 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,92.4
2025-08-25 00:00:00,CR-105,PL-05,Downtime,3.3,Electrical Fault,1799,1320,-3119,0.0,0.0
2025-08-25 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,88.9
2025-08-25 16:00:00,CR-105,PL-05,Downtime,2.3,Bearing Failure,3292,919,-4211,0.0,0.0
2025-08-26 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,93.6
2025-08-26 08:00:00,CR-105,PL-05,Downtime,2.9,Hydraulic Leak,1185,1160,-2345,0.0,0.0
2025-08-26 16:00:00,CR-105,PL-05,Downtime,2.4,Electrical Fault,1005,960,-1965,0.0,0.0
2025-08-27 00:00:00,CR-105,PL-05,Downtime,4.8,Electrical Fault,859,1920,-2779,0.0,0.0
2025-08-27 08:00:00,CR-105,PL-05,Downtime,5.2,Bearing Failure,2600,2080,-4680,0.0,0.0
2025-08-27 16:00:00,CR-105,PL-05,Downtime,3.7,Hydraulic Leak,1500,1480,-2980,0.0,0.0
2025-08-28 00:00:00,CR-105,PL-05,Downtime,4.3,Sensor Malfunction,705,1720,-2425,0.0,0.0
2025-08-28 08:00:00,CR-105,PL-05,Downtime,2.7,Motor Overheating,2748,1080,-3828,0.0,0.0
2025-08-28 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,92.4
2025-08-29 00:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,89.6
2025-08-29 08:00:00,CR-105,PL-05,Downtime,5.7,Motor Overheating,1793,2280,-4073,0.0,0.0
2025-08-29 16:00:00,CR-105,PL-05,Downtime,4.6,Motor Overheating,2441,1839,-4280,0.0,0.0
2025-08-30 00:00:00,CR-105,PL-05,Downtime,2.0,Motor Overheating,2452,800,-3252,0.0,0.0
2025-08-30 08:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.8
2025-08-30 16:00:00,CR-105,PL-05,Running,8.0,None,0,0,0,100.0,85.0
2025-08-31 00:00:00,CR-105,PL-05,Downtime,3.8,Motor Overheating,2207,1520,-3727,0.0,0.0
2025-08-01 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,87.8
2025-08-01 08:00:00,CR-106,PL-01,Downtime,5.8,Hydraulic Leak,2413,2320,-4733,0.0,0.0
2025-08-01 16:00:00,CR-106,PL-01,Downtime,5.4,Motor Overheating,1907,2160,-4067,0.0,0.0
2025-08-02 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,94.3
2025-08-02 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,91.1
2025-08-02 16:00:00,CR-106,PL-01,Downtime,3.5,Bearing Failure,2735,1400,-4135,0.0,0.0
2025-08-03 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-03 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,90.9
2025-08-03 16:00:00,CR-106,PL-01,Downtime,5.9,Hydraulic Leak,2348,2360,-4708,0.0,0.0
2025-08-04 00:00:00,CR-106,PL-01,Downtime,2.0,Electrical Fault,900,800,-1700,0.0,0.0
2025-08-04 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,91.9
2025-08-04 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.6
2025-08-05 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,90.8
2025-08-05 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,90.3
2025-08-05 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-06 00:00:00,CR-106,PL-01,Downtime,5.2,Motor Overheating,1948,2080,-4028,0.0,0.0
2025-08-06 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,91.8
2025-08-06 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,92.8
2025-08-07 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-07 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-07 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-08 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.3
2025-08-08 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,92.6
2025-08-08 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,92.6
2025-08-09 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,92.6
2025-08-09 08:00:00,CR-106,PL-01,Downtime,3.8,Hydraulic Leak,2186,1520,-3706,0.0,0.0
2025-08-09 16:00:00,CR-106,PL-01,Downtime,2.5,Hydraulic Leak,1604,1000,-2604,0.0,0.0
2025-08-10 00:00:00,CR-106,PL-01,Downtime,3.7,Hydraulic Leak,1411,1480,-2891,0.0,0.0
2025-08-10 08:00:00,CR-106,PL-01,Downtime,4.2,Bearing Failure,3989,1680,-5669,0.0,0.0
2025-08-10 16:00:00,CR-106,PL-01,Downtime,4.0,Hydraulic Leak,1558,1600,-3158,0.0,0.0
2025-08-11 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-11 08:00:00,CR-106,PL-01,Downtime,5.3,Motor Overheating,2486,2120,-4606,0.0,0.0
2025-08-11 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,92.9
2025-08-12 00:00:00,CR-106,PL-01,Downtime,5.5,Hydraulic Leak,1235,2200,-3435,0.0,0.0
2025-08-12 08:00:00,CR-106,PL-01,Downtime,2.3,Conveyor Belt Issue,1272,919,-2191,0.0,0.0
2025-08-12 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-13 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,94.8
2025-08-13 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,93.3
2025-08-13 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,88.4
2025-08-14 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,93.8
2025-08-14 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,86.1
2025-08-14 16:00:00,CR-106,PL-01,Downtime,5.2,Hydraulic Leak,1028,2080,-3108,0.0,0.0
2025-08-15 00:00:00,CR-106,PL-01,Downtime,2.5,Motor Overheating,2254,1000,-3254,0.0,0.0
2025-08-15 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,88.8
2025-08-15 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,87.6
2025-08-16 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,90.4
2025-08-16 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-16 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-17 00:00:00,CR-106,PL-01,Downtime,2.9,Bearing Failure,2051,1160,-3211,0.0,0.0
2025-08-17 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,93.4
2025-08-17 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-18 00:00:00,CR-106,PL-01,Downtime,4.4,Hydraulic Leak,2326,1760,-4086,0.0,0.0
2025-08-18 08:00:00,CR-106,PL-01,Downtime,5.3,Bearing Failure,3862,2120,-5982,0.0,0.0
2025-08-18 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,87.6
2025-08-19 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,95.0
2025-08-19 08:00:00,CR-106,PL-01,Downtime,2.2,Bearing Failure,2076,880,-2956,0.0,0.0
2025-08-19 16:00:00,CR-106,PL-01,Downtime,4.0,Hydraulic Leak,1199,1600,-2799,0.0,0.0
2025-08-20 00:00:00,CR-106,PL-01,Downtime,4.2,Motor Overheating,2295,1680,-3975,0.0,0.0
2025-08-20 08:00:00,CR-106,PL-01,Downtime,4.7,Conveyor Belt Issue,1260,1880,-3140,0.0,0.0
2025-08-20 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,90.3
2025-08-21 00:00:00,CR-106,PL-01,Downtime,4.3,Sensor Malfunction,672,1720,-2392,0.0,0.0
2025-08-21 08:00:00,CR-106,PL-01,Downtime,3.7,Motor Overheating,1702,1480,-3182,0.0,0.0
2025-08-21 16:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,85.0
2025-08-22 00:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,86.4
2025-08-22 08:00:00,CR-106,PL-01,Running,8.0,None,0,0,0,100.0,93.4
2025-08-22 16:00:00,CR-106,PL-01,Downtime,4.8,Hydraulic Leak,1444,1920,-3364,0.0,0.0
